ClienteID,Nombre,Sexo,ingresos,PromVisit,Edad,Sauna,Masaje,Hidro,Yoga,Tienda
Leoline Dofty_Spa Escalon,Leoline Dofty,True,1150.52,1.79,35,False,False,True,True,Spa Escalon
Levon Bannon_Spa Santa Tecla,Levon Bannon,False,2684.3800000000001,2.23,58,False,True,True,False,Spa Santa Tecla
Lexine Kinner_Spa Escalon,Lexine Kinner,True,2624.1199999999999,1.73,47,False,True,True,True,Spa Escalon
Licha McConnulty_Spa Santa Tecla,Licha McConnulty,True,1164.5899999999999,3.1800000000000002,45,False,False,True,True,Spa Santa Tecla
Lilia Goomes_Spa Centro,Lilia Goomes,True,1436.97,1.71,48,True,True,False,False,Spa Centro
Lissy Blenkinsop_Spa Escalon,Lissy Blenkinsop,True,2052.1700000000001,3.46,23,True,True,False,False,Spa Escalon
Lonna Sired_Spa Santa Tecla,Lonna Sired,True,1891.8800000000001,2.6600000000000001,25,False,False,False,False,Spa Santa Tecla
Lowrance Dowzell_Spa Santa Tecla,Lowrance Dowzell,False,2376.5700000000002,1.5900000000000001,34,False,False,False,True,Spa Santa Tecla
Maddi Bufton_Spa Escalon,Maddi Bufton,False,1658.6199999999999,1.26,30,True,False,False,True,Spa Escalon
Maddy Ruvel_Spa Santa Tecla,Maddy Ruvel,False,831.55999999999995,1.1100000000000001,40,False,True,False,True,Spa Santa Tecla
Mandie Gyse_Spa Escalon,Mandie Gyse,True,2828.5700000000002,1.25,58,False,True,True,False,Spa Escalon
Mano McOwen_Spa Escalon,Mano McOwen,False,2689.3000000000002,1.3500000000000001,32,False,True,True,True,Spa Escalon
Marchelle Withrop_Spa Santa Tecla,Marchelle Withrop,False,663.26999999999998,1.27,22,True,True,True,True,Spa Santa Tecla
Marge Hylton_Spa Escalon,Marge Hylton,False,1098.9400000000001,2.0699999999999998,26,False,False,False,True,Spa Escalon
Marijn MacCambridge_Spa Escalon,Marijn MacCambridge,False,1782.95,2.0800000000000001,36,True,True,True,False,Spa Escalon
Marion Cutforth_Spa Santa Tecla,Marion Cutforth,True,2442.1300000000001,2.3599999999999999,61,False,False,False,False,Spa Santa Tecla
Marion Lineker_Spa Santa Tecla,Marion Lineker,False,2180.4000000000001,3.6299999999999999,23,False,True,False,True,Spa Santa Tecla
Marissa Szwarc_Spa Escalon,Marissa Szwarc,True,1331.02,1.48,47,True,False,True,False,Spa Escalon
Marketa Blades_Spa Escalon,Marketa Blades,False,1363.23,3.6600000000000001,37,True,False,False,True,Spa Escalon
Marna Winspeare_Spa Santa Tecla,Marna Winspeare,False,296.19,1.8799999999999999,54,False,False,False,True,Spa Santa Tecla
Maura Rayworth_Spa Santa Tecla,Maura Rayworth,True,2149.5,1.02,54,False,True,True,False,Spa Santa Tecla
Max Christoffersen_Spa Escalon,Max Christoffersen,False,774.04999999999995,2.7200000000000002,29,True,True,True,False,Spa Escalon
Melicent Dutson_Spa Escalon,Melicent Dutson,True,557.96000000000004,2.5099999999999998,40,False,False,True,True,Spa Escalon
Mellicent Cross_Spa Santa Tecla,Mellicent Cross,False,362.77999999999997,3,58,False,False,False,True,Spa Santa Tecla
Mendie Blazej_Spa Escalon,Mendie Blazej,False,2880.1700000000001,2.75,62,False,False,True,True,Spa Escalon
Michelina Moyle_Spa Escalon,Michelina Moyle,False,2828.9000000000001,2.6400000000000001,27,False,False,True,False,Spa Escalon
Mil McGrotty_Spa Escalon,Mil McGrotty,False,963.78999999999996,2.1400000000000001,39,False,False,True,True,Spa Escalon
Mort Featherstonhalgh_Spa Escalon,Mort Featherstonhalgh,False,2712.5599999999999,2.6499999999999999,37,True,False,True,False,Spa Escalon
Myca Tennet_Spa Santa Tecla,Myca Tennet,False,1040.9200000000001,1.29,44,False,False,False,True,Spa Santa Tecla
Myriam Budgen_Spa Escalon,Myriam Budgen,True,2538,2.46,58,False,False,True,False,Spa Escalon
Nada Lammers_Spa Santa Tecla,Nada Lammers,False,1884.8099999999999,3.8599999999999999,40,False,False,False,True,Spa Santa Tecla
Nadean Flaws_Spa Escalon,Nadean Flaws,False,1985.96,2.8900000000000001,42,False,True,False,True,Spa Escalon
Nancie Barnwall_Spa Santa Tecla,Nancie Barnwall,False,1725.03,1.28,32,False,True,False,True,Spa Santa Tecla
Neal Le feaver_Spa Santa Tecla,Neal Le feaver,False,1061.3900000000001,2.4700000000000002,49,False,False,False,False,Spa Santa Tecla
Nevins Devany_Spa Santa Tecla,Nevins Devany,False,1454.02,3.5299999999999998,38,False,False,False,True,Spa Santa Tecla
Niall Armytage_Spa Escalon,Niall Armytage,True,1710.8499999999999,3.4500000000000002,31,True,False,False,True,Spa Escalon
Nicolle Vivian_Spa Escalon,Nicolle Vivian,False,2033.77,3.1800000000000002,34,True,True,False,False,Spa Escalon
Nita Billion_Spa Santa Tecla,Nita Billion,False,2963.04,1.6599999999999999,63,False,True,True,False,Spa Santa Tecla
Noelani Trimmell_Spa Escalon,Noelani Trimmell,True,2913.8499999999999,1.3200000000000001,49,True,False,False,True,Spa Escalon
Norby Rawle_Spa Santa Tecla,Norby Rawle,False,2907.8200000000002,2.1699999999999999,21,False,True,False,True,Spa Santa Tecla
Norri Bernli_Spa Escalon,Norri Bernli,False,2694.9200000000001,2.21,28,True,True,False,True,Spa Escalon
Odella Snook_Spa Escalon,Odella Snook,True,273.81999999999999,2.02,24,False,True,False,True,Spa Escalon
Olive Greasty_Spa Santa Tecla,Olive Greasty,False,628.74000000000001,2.98,44,False,True,False,True,Spa Santa Tecla
Olivia Lembcke_Spa Escalon,Olivia Lembcke,True,2903.6199999999999,1.23,28,False,False,False,False,Spa Escalon
Onida Appleby_Spa Escalon,Onida Appleby,True,821.34000000000003,3.48,22,False,False,False,False,Spa Escalon
Oralia Hickinbottom_Spa Escalon,Oralia Hickinbottom,True,736.04999999999995,2.5899999999999999,24,True,True,False,True,Spa Escalon
Ortensia Kruschev_Spa Centro,Ortensia Kruschev,True,1671.9300000000001,2.1699999999999999,58,True,True,False,True,Spa Centro
Pansy Sawter_Spa Escalon,Pansy Sawter,False,332.87,3.6099999999999999,51,False,True,True,False,Spa Escalon
Pattin Dorrington_Spa Centro,Pattin Dorrington,False,2912.0900000000001,3.7000000000000002,55,True,True,False,False,Spa Centro
Paulita Bastiman_Spa Escalon,Paulita Bastiman,False,1344.72,2.54,38,False,False,True,False,Spa Escalon
Peggi Tucknott_Spa Escalon,Peggi Tucknott,False,2228.3800000000001,1.6599999999999999,39,True,False,True,False,Spa Escalon
Peggy Bispham_Spa Escalon,Peggy Bispham,True,1017.27,1.6399999999999999,47,True,True,False,False,Spa Escalon
Persis Loidl_Spa Escalon,Persis Loidl,False,1620.7,1.8600000000000001,58,True,True,True,True,Spa Escalon
Pete Gillingham_Spa Escalon,Pete Gillingham,False,1818.79,2.54,46,True,True,True,False,Spa Escalon
Pier Oswell_Spa Escalon,Pier Oswell,True,1513.74,3.29,27,False,True,False,False,Spa Escalon
Pooh Halligan_Spa Escalon,Pooh Halligan,True,952.16999999999996,2.9300000000000002,24,False,False,True,False,Spa Escalon
Pris Van Vuuren_Spa Santa Tecla,Pris Van Vuuren,False,512.40999999999997,1.5800000000000001,58,True,True,False,False,Spa Santa Tecla
Querida Raincin_Spa Escalon,Querida Raincin,True,2826.7600000000002,3.2400000000000002,25,False,True,False,True,Spa Escalon
Quincey Eouzan_Spa Escalon,Quincey Eouzan,False,691.89999999999998,3.4900000000000002,64,False,False,False,False,Spa Escalon
Rawley Burchnall_Spa Santa Tecla,Rawley Burchnall,False,2405.77,2.9399999999999999,65,False,True,False,True,Spa Santa Tecla
Ray Duquesnay_Spa Santa Tecla,Ray Duquesnay,False,1650.2,1.1399999999999999,65,False,False,False,True,Spa Santa Tecla
Raynell Killough_Spa Escalon,Raynell Killough,True,1985.0599999999999,2.1099999999999999,55,False,True,True,True,Spa Escalon
Reagan Rassell_Spa Santa Tecla,Reagan Rassell,False,1934.5699999999999,2.04,37,False,False,False,True,Spa Santa Tecla
Reg Nelmes_Spa Centro,Reg Nelmes,True,2886.75,2.9700000000000002,61,True,True,True,False,Spa Centro
Reinhold Rubberts_Spa Escalon,Reinhold Rubberts,True,2263.5100000000002,1.76,28,False,False,False,False,Spa Escalon
Renae Lammers_Spa Escalon,Renae Lammers,True,2080.7399999999998,2.3100000000000001,30,True,True,False,True,Spa Escalon
Renaud Broadnicke_Spa Santa Tecla,Renaud Broadnicke,False,872.00999999999999,2.46,22,False,True,True,True,Spa Santa Tecla
Renault Morman_Spa Santa Tecla,Renault Morman,False,449.60000000000002,2.1000000000000001,34,True,False,True,False,Spa Santa Tecla
Rois Bust_Spa Santa Tecla,Rois Bust,False,1599.55,2.5299999999999998,26,True,True,False,True,Spa Santa Tecla
Ronica Jermy_Spa Santa Tecla,Ronica Jermy,False,1592.9000000000001,2.6200000000000001,35,False,True,False,False,Spa Santa Tecla
Roseline Kildale_Spa Escalon,Roseline Kildale,True,349.05000000000001,3.7799999999999998,53,False,True,True,True,Spa Escalon
Rosemarie Harwell_Spa Escalon,Rosemarie Harwell,True,2703.9200000000001,3.1299999999999999,38,True,False,True,True,Spa Escalon
Roxanne Jerrim_Spa Santa Tecla,Roxanne Jerrim,False,2257.6900000000001,1.8899999999999999,58,False,False,False,False,Spa Santa Tecla
Ruben Belin_Spa Escalon,Ruben Belin,True,261.19999999999999,3.25,44,True,False,True,True,Spa Escalon
Ruth Scothorne_Spa Santa Tecla,Ruth Scothorne,False,1517.28,3.1299999999999999,31,False,False,False,False,Spa Santa Tecla
Ryley Bodleigh_Spa Escalon,Ryley Bodleigh,False,1334.45,1.76,64,False,True,True,True,Spa Escalon
Salomon Dechelette_Spa Santa Tecla,Salomon Dechelette,False,761.08000000000004,3.3500000000000001,43,False,True,False,True,Spa Santa Tecla
Sanford Gregoretti_Spa Escalon,Sanford Gregoretti,True,2510.02,3.4100000000000001,51,True,False,False,False,Spa Escalon
Saul Cass_Spa Santa Tecla,Saul Cass,True,2856.3499999999999,3.5699999999999998,25,False,False,False,True,Spa Santa Tecla
Shannon Tregensoe_Spa Escalon,Shannon Tregensoe,True,410.49000000000001,3.8300000000000001,37,False,True,True,False,Spa Escalon
Shanta Dewdney_Spa Escalon,Shanta Dewdney,False,1781.9200000000001,2.6299999999999999,61,False,False,False,False,Spa Escalon
Sharai Trail_Spa Santa Tecla,Sharai Trail,False,1085.1400000000001,2.2799999999999998,57,True,True,False,True,Spa Santa Tecla
Sharona Orkney_Spa Santa Tecla,Sharona Orkney,False,2839.9200000000001,3.1800000000000002,30,False,False,False,False,Spa Santa Tecla
Shaun Czajkowski_Spa Santa Tecla,Shaun Czajkowski,True,2892.52,2.3599999999999999,24,False,False,False,True,Spa Santa Tecla
Sheffy Ferreras_Spa Escalon,Sheffy Ferreras,True,2985.8200000000002,3.6499999999999999,59,False,True,True,True,Spa Escalon
Shellie Lytle_Spa Escalon,Shellie Lytle,False,809.55999999999995,2.3500000000000001,34,False,True,True,True,Spa Escalon
Sheree Prendeguest_Spa Santa Tecla,Sheree Prendeguest,False,2725.46,1.1799999999999999,43,False,False,False,False,Spa Santa Tecla
Shirlene Holbarrow_Spa Escalon,Shirlene Holbarrow,True,2276.8000000000002,3.71,38,True,True,False,False,Spa Escalon
Sid Beachamp_Spa Santa Tecla,Sid Beachamp,False,784.07000000000005,1.8899999999999999,37,True,True,False,False,Spa Santa Tecla
Sid Sifflett_Spa Santa Tecla,Sid Sifflett,False,2419.2600000000002,2.96,28,False,False,False,True,Spa Santa Tecla
Silvano Revely_Spa Santa Tecla,Silvano Revely,True,1984.97,1.24,49,False,True,False,True,Spa Santa Tecla
Simmonds Pennazzi_Spa Santa Tecla,Simmonds Pennazzi,False,1153.21,2.9399999999999999,45,False,True,False,False,Spa Santa Tecla
Sorcha Triggs_Spa Santa Tecla,Sorcha Triggs,False,2708.6700000000001,1.1200000000000001,39,False,False,True,True,Spa Santa Tecla
Stefanie Jodlkowski_Spa Escalon,Stefanie Jodlkowski,True,1664.47,3.3399999999999999,56,True,True,False,False,Spa Escalon
Stesha Haucke_Spa Escalon,Stesha Haucke,False,806.41999999999996,2.5099999999999998,57,False,True,False,True,Spa Escalon
Suki Di Roberto_Spa Escalon,Suki Di Roberto,False,1976.3599999999999,3.46,39,False,True,False,False,Spa Escalon
Sunny Dwine_Spa Santa Tecla,Sunny Dwine,False,470.83999999999997,2.8700000000000001,54,False,False,False,True,Spa Santa Tecla
Susanne Rymell_Spa Santa Tecla,Susanne Rymell,True,790.30999999999995,1.3200000000000001,58,False,True,False,False,Spa Santa Tecla
Susy La Grange_Spa Escalon,Susy La Grange,True,967.25,3.7400000000000002,29,True,False,False,False,Spa Escalon
Sybila Anney_Spa Escalon,Sybila Anney,False,1574.51,3.3700000000000001,62,False,True,False,False,Spa Escalon
Taber Stainland_Spa Santa Tecla,Taber Stainland,False,1658.1800000000001,2.1699999999999999,39,False,False,True,True,Spa Santa Tecla
Tait Serfati_Spa Escalon,Tait Serfati,True,1608.55,1.1899999999999999,53,False,False,True,False,Spa Escalon
Talbert Conradsen_Spa Escalon,Talbert Conradsen,False,828.28999999999996,3.0899999999999999,60,False,True,True,False,Spa Escalon
Talya Ownsworth_Spa Escalon,Talya Ownsworth,False,1866.6500000000001,1.3600000000000001,21,True,False,True,True,Spa Escalon
Talyah Venmore_Spa Santa Tecla,Talyah Venmore,True,2718.5100000000002,1.1200000000000001,61,False,False,False,False,Spa Santa Tecla
Tami Dunnet_Spa Escalon,Tami Dunnet,False,373.75999999999999,1.8600000000000001,25,True,False,True,True,Spa Escalon
Terence Whissell_Spa Santa Tecla,Terence Whissell,False,1536.6500000000001,1.6200000000000001,46,True,False,True,True,Spa Santa Tecla
Thayne D'Enrico_Spa Escalon,Thayne D'Enrico,False,856.63,3.4900000000000002,57,True,False,True,False,Spa Escalon
Thekla Shelmardine_Spa Escalon,Thekla Shelmardine,False,1329.54,2.4399999999999999,31,True,False,True,False,Spa Escalon
Thoma McPeake_Spa Escalon,Thoma McPeake,True,2363.21,1.3300000000000001,33,False,True,True,True,Spa Escalon
Thorn Targe_Spa Santa Tecla,Thorn Targe,True,1391.73,3.8300000000000001,35,False,True,False,True,Spa Santa Tecla
Tiffanie Alldred_Spa Escalon,Tiffanie Alldred,False,1678.0799999999999,1.45,42,True,True,True,False,Spa Escalon
Tilda Gludor_Spa Escalon,Tilda Gludor,True,2747.2399999999998,2.0600000000000001,49,True,False,False,False,Spa Escalon
Tillie Frowd_Spa Santa Tecla,Tillie Frowd,False,2683.4200000000001,3.6000000000000001,61,False,False,False,False,Spa Santa Tecla
Tom Greenstreet_Spa Santa Tecla,Tom Greenstreet,True,2997.1100000000001,2.5899999999999999,44,False,True,False,True,Spa Santa Tecla
Tomkin Stickles_Spa Centro,Tomkin Stickles,True,2555.23,1.9399999999999999,21,True,True,False,False,Spa Centro
Tommy Cunnah_Spa Santa Tecla,Tommy Cunnah,False,1059.8099999999999,2.3900000000000001,61,False,False,False,True,Spa Santa Tecla
Tommy Matiewe_Spa Santa Tecla,Tommy Matiewe,False,1447.3499999999999,3.46,44,False,True,False,True,Spa Santa Tecla
Torre Redwing_Spa Escalon,Torre Redwing,False,2526.4499999999998,3.6499999999999999,23,False,True,False,False,Spa Escalon
Torrence Brickham_Spa Escalon,Torrence Brickham,False,644.60000000000002,1.6899999999999999,46,False,False,True,False,Spa Escalon
Tracee Blaydon_Spa Escalon,Tracee Blaydon,True,673.91999999999996,3.5099999999999998,51,True,False,False,False,Spa Escalon
Trip Vost_Spa Centro,Trip Vost,True,772.08000000000004,1.74,52,True,True,False,False,Spa Centro
Tristan Peyro_Spa Santa Tecla,Tristan Peyro,False,2283.75,3.4399999999999999,51,False,False,True,True,Spa Santa Tecla
Ugo Fromant_Spa Escalon,Ugo Fromant,True,2098.52,3.0899999999999999,22,False,True,False,False,Spa Escalon
Veradis De Mattia_Spa Santa Tecla,Veradis De Mattia,False,2253.1500000000001,2.6600000000000001,45,False,True,False,False,Spa Santa Tecla
Verena Tregoning_Spa Santa Tecla,Verena Tregoning,False,269.86000000000001,2.1699999999999999,22,False,False,False,False,Spa Santa Tecla
Vivianna Bielfelt_Spa Santa Tecla,Vivianna Bielfelt,False,1509.6900000000001,3.3500000000000001,53,False,True,False,True,Spa Santa Tecla
Wade Crowne_Spa Santa Tecla,Wade Crowne,False,2383.5700000000002,3.1000000000000001,40,False,True,False,False,Spa Santa Tecla
Wallas Baudin_Spa Santa Tecla,Wallas Baudin,False,1198.3199999999999,3.8300000000000001,31,False,False,False,False,Spa Santa Tecla
Wanda Micheli_Spa Centro,Wanda Micheli,True,977.44000000000005,1.3700000000000001,50,False,True,False,False,Spa Centro
Wanids Cowhig_Spa Escalon,Wanids Cowhig,True,796.11000000000001,3.2200000000000002,63,True,True,False,False,Spa Escalon
Warner Pedrielli_Spa Santa Tecla,Warner Pedrielli,False,2306.2800000000002,3.7599999999999998,45,False,True,True,False,Spa Santa Tecla
Wendye Carthy_Spa Escalon,Wendye Carthy,False,1591.9400000000001,2.77,58,False,True,True,False,Spa Escalon
Willi Ringwood_Spa Escalon,Willi Ringwood,False,2726.27,2.8900000000000001,38,True,True,True,False,Spa Escalon
Willow Rigg_Spa Escalon,Willow Rigg,False,1520.55,2.3300000000000001,24,True,False,False,True,Spa Escalon
Wilma Coyett_Spa Santa Tecla,Wilma Coyett,False,403.63,1.3400000000000001,57,False,True,False,False,Spa Santa Tecla
Winnifred Freake_Spa Escalon,Winnifred Freake,True,2630.8600000000001,3.02,63,False,True,False,False,Spa Escalon
Winona Emmins_Spa Escalon,Winona Emmins,True,266.20999999999998,1.5800000000000001,58,False,True,True,True,Spa Escalon
Wolfy Charters_Spa Escalon,Wolfy Charters,False,2126.4099999999999,3.6000000000000001,36,False,False,True,True,Spa Escalon
Woodie Espinet_Spa Escalon,Woodie Espinet,False,1217.1700000000001,1.1799999999999999,31,False,False,True,False,Spa Escalon
Wyatt Keyte_Spa Centro,Wyatt Keyte,True,1511.78,2.0800000000000001,41,False,False,False,False,Spa Centro
Yasmeen Ferfulle_Spa Centro,Yasmeen Ferfulle,True,2261.79,3.0099999999999998,30,False,True,False,False,Spa Centro
Ysabel Haste_Spa Santa Tecla,Ysabel Haste,False,1891.0599999999999,1.73,45,False,True,False,False,Spa Santa Tecla
Zacharie Setchfield_Spa Santa Tecla,Zacharie Setchfield,False,726.47000000000003,1.8100000000000001,37,False,False,False,True,Spa Santa Tecla
Zacherie Haldenby_Spa Escalon,Zacherie Haldenby,True,924.19000000000005,2.1899999999999999,45,True,False,True,True,Spa Escalon
Zane Paniman_Spa Escalon,Zane Paniman,True,1661.21,1.4399999999999999,43,False,True,True,False,Spa Escalon
